datetime,S,Q,R,D,Q_s,R_s,D_s
25-Nov-2020,3601983,3060,79037,4476,921667,6136638,508031
26-Nov-2020,3567050,2952,79219,4491,901401,6191748,512589
27-Nov-2020,3533220,2848,79394,4506,881256,6245637,517045
28-Nov-2020,3500464,2746,79563,4520,861256,6298311,521402
29-Nov-2020,3468750,2648,79726,4533,841421,6349782,525658
30-Nov-2020,3438051,2553,79883,4546,821769,6400059,529816
01-Dec-2020,3408336,2461,80035,4559,802317,6449154,533876
02-Dec-2020,3379577,2371,80181,4571,783081,6497079,537840
03-Dec-2020,3351747,2285,80322,4582,764077,6543848,541707
04-Dec-2020,3324818,2201,80457,4594,745315,6589475,545481
05-Dec-2020,3298763,2120,80588,4604,726809,6633976,549161
06-Dec-2020,3273556,2042,80714,4615,708569,6677365,552749
07-Dec-2020,3249171,1966,80835,4625,690603,6719661,556247
08-Dec-2020,3225582,1893,80951,4634,672921,6760878,559656
09-Dec-2020,3202765,1823,81064,4644,655530,6801035,562977
10-Dec-2020,3180696,1755,81172,4653,638435,6840150,566212
11-Dec-2020,3159352,1689,81276,4661,621642,6878240,569362
12-Dec-2020,3138710,1625,81376,4670,605155,6915325,572429
13-Dec-2020,3118747,1564,81473,4678,588978,6951421,575414
14-Dec-2020,3099443,1505,81565,4685,573113,6986549,578319
15-Dec-2020,3080775,1448,81655,4693,557563,7020728,581145
16-Dec-2020,3062724,1392,81740,4700,542328,7053976,583895
17-Dec-2020,3045269,1339,81823,4706,527410,7086312,586569
18-Dec-2020,3028392,1288,81902,4713,512809,7117756,589170
19-Dec-2020,3012074,1239,81979,4719,498523,7148327,591698
20-Dec-2020,2996296,1191,82052,4725,484552,7178043,594155
21-Dec-2020,2981041,1146,82123,4731,470895,7206925,596544
22-Dec-2020,2966292,1102,82191,4737,457550,7234990,598865
23-Dec-2020,2952032,1059,82256,4742,444514,7262257,601120
24-Dec-2020,2938245,1018,82319,4747,431784,7288746,603310
25-Dec-2020,2924916,979,82379,4752,419359,7314474,605438
26-Dec-2020,2912030,941,82437,4757,407234,7339461,607505
27-Dec-2020,2899571,905,82493,4762,395407,7363723,609511
28-Dec-2020,2887527,869,82547,4766,383873,7387279,611459
29-Dec-2020,2875882,836,82598,4771,372628,7410146,613350
30-Dec-2020,2864624,803,82648,4775,361668,7432342,615186
31-Dec-2020,2853741,772,82695,4779,350990,7453884,616967
01-Jan-2021,2843219,742,82741,4782,340587,7474789,618696
02-Jan-2021,2833046,713,82785,4786,330457,7495073,620374
03-Jan-2021,2823212,685,82827,4790,320593,7514753,622001
04-Jan-2021,2813705,658,82868,4793,310992,7533844,623580
05-Jan-2021,2804513,633,82907,4796,301649,7552363,625112
06-Jan-2021,2795627,608,82944,4799,292558,7570324,626597
07-Jan-2021,2787036,584,82980,4802,283714,7587744,628038
08-Jan-2021,2778730,561,83015,4805,275113,7604636,629435
09-Jan-2021,2770700,539,83048,4808,266750,7621015,630789
10-Jan-2021,2762937,518,83080,4810,258619,7636896,632102
11-Jan-2021,2755432,498,83111,4813,250715,7652291,633376
12-Jan-2021,2748176,478,83141,4815,243034,7667216,634610
13-Jan-2021,2741161,460,83169,4818,235570,7681683,635806
14-Jan-2021,2734379,442,83196,4820,228319,7695705,636966
15-Jan-2021,2727821,424,83222,4822,221275,7709295,638090
16-Jan-2021,2721482,408,83247,4824,214433,7722466,639179
17-Jan-2021,2715352,392,83272,4826,207790,7735229,640235
18-Jan-2021,2709427,376,83295,4828,201339,7747595,641257
19-Jan-2021,2703697,362,83317,4830,195076,7759578,642248
20-Jan-2021,2698158,347,83339,4832,188997,7771188,643208
21-Jan-2021,2692802,334,83359,4834,183097,7782435,644139
22-Jan-2021,2687624,321,83379,4835,177371,7793331,645040
23-Jan-2021,2682617,308,83398,4837,171814,7803886,645913
24-Jan-2021,2677777,296,83416,4838,166423,7814110,646758
25-Jan-2021,2673096,285,83434,4840,161193,7824013,647577
26-Jan-2021,2668571,273,83451,4841,156120,7833604,648370
27-Jan-2021,2664196,263,83467,4842,151199,7842894,649138
28-Jan-2021,2659965,252,83482,4844,146427,7851890,649882
29-Jan-2021,2655875,243,83497,4845,141798,7860603,650603
30-Jan-2021,2651920,233,83512,4846,137311,7869039,651301
31-Jan-2021,2648096,224,83526,4847,132959,7877209,651976
01-Feb-2021,2644398,215,83539,4848,128741,7885119,652631
02-Feb-2021,2640823,207,83552,4849,124651,7892779,653264
03-Feb-2021,2637366,199,83564,4850,120687,7900194,653877
04-Feb-2021,2634023,191,83576,4851,116845,7907374,654471
05-Feb-2021,2630791,184,83587,4852,113121,7914326,655046
06-Feb-2021,2627666,176,83598,4853,109512,7921055,655602
07-Feb-2021,2624644,170,83608,4854,106015,7927570,656141
08-Feb-2021,2621722,163,83618,4855,102626,7933877,656663
09-Feb-2021,2618897,157,83628,4856,99342,7939981,657168
10-Feb-2021,2616164,150,83637,4857,96161,7945891,657656
11-Feb-2021,2613523,145,83646,4857,93079,7951611,658129
12-Feb-2021,2610968,139,83655,4858,90093,7957148,658587
13-Feb-2021,2608498,134,83663,4859,87200,7962507,659030
14-Feb-2021,2606109,128,83671,4859,84399,7967694,659459
15-Feb-2021,2603800,123,83679,4860,81685,7972714,659875
16-Feb-2021,2601566,119,83686,4861,79056,7977573,660276
17-Feb-2021,2599406,114,83693,4861,76511,7982275,660665
18-Feb-2021,2597318,110,83700,4862,74045,7986826,661042
19-Feb-2021,2595298,105,83706,4862,71658,7991230,661406
20-Feb-2021,2593346,101,83712,4863,69346,7995492,661758
21-Feb-2021,2591457,97,83718,4863,67107,7999617,662099
22-Feb-2021,2589631,94,83724,4864,64939,8003608,662430
23-Feb-2021,2587865,90,83730,4864,62841,8007471,662749
24-Feb-2021,2586158,87,83735,4865,60808,8011208,663058
25-Feb-2021,2584506,83,83740,4865,58841,8014825,663357
26-Feb-2021,2582909,80,83745,4865,56936,8018325,663647
27-Feb-2021,2581365,77,83750,4866,55092,8021711,663927
28-Feb-2021,2579872,74,83754,4866,53306,8024987,664198
01-Mar-2021,2578428,71,83759,4867,51578,8028158,664460
02-Mar-2021,2577031,69,83763,4867,49905,8031225,664714
03-Mar-2021,2575681,66,83767,4867,48286,8034193,664959
04-Mar-2021,2574375,63,83771,4868,46718,8037065,665196
05-Mar-2021,2573112,61,83775,4868,45201,8039843,665426
06-Mar-2021,2571891,59,83778,4868,43733,8042532,665649
07-Mar-2021,2570710,56,83782,4868,42311,8045132,665864
08-Mar-2021,2569568,54,83785,4869,40935,8047649,666072
09-Mar-2021,2568463,52,83788,4869,39604,8050083,666273
10-Mar-2021,2567395,50,83792,4869,38315,8052439,666468
11-Mar-2021,2566363,48,83795,4870,37068,8054717,666656
12-Mar-2021,2565364,46,83797,4870,35862,8056922,666839
13-Mar-2021,2564398,45,83800,4870,34694,8059054,667015
14-Mar-2021,2563464,43,83803,4870,33563,8061117,667186
15-Mar-2021,2562560,41,83805,4870,32470,8063113,667351
16-Mar-2021,2561687,40,83808,4871,31411,8065044,667510
17-Mar-2021,2560842,38,83810,4871,30387,8066912,667665
18-Mar-2021,2560025,37,83812,4871,29396,8068719,667814
19-Mar-2021,2559235,35,83815,4871,28437,8070468,667959
20-Mar-2021,2558470,34,83817,4871,27509,8072159,668099
21-Mar-2021,2557731,33,83819,4872,26611,8073795,668234
22-Mar-2021,2557017,32,83821,4872,25743,8075377,668365
23-Mar-2021,2556326,30,83823,4872,24902,8076908,668491
24-Mar-2021,2555657,29,83824,4872,24089,8078389,668614
25-Mar-2021,2555011,28,83826,4872,23302,8079821,668732
26-Mar-2021,2554386,27,83828,4872,22541,8081207,668847
27-Mar-2021,2553781,26,83829,4872,21804,8082547,668958
28-Mar-2021,2553197,25,83831,4873,21091,8083844,669065
29-Mar-2021,2552631,24,83832,4873,20402,8085098,669169
30-Mar-2021,2552085,23,83834,4873,19735,8086311,669269
31-Mar-2021,2551556,22,83835,4873,19089,8087485,669366
01-Apr-2021,2551044,22,83837,4873,18465,8088620,669460
02-Apr-2021,2550550,21,83838,4873,17861,8089718,669551
03-Apr-2021,2550072,20,83839,4873,17277,8090780,669639
04-Apr-2021,2549609,19,83840,4873,16711,8091807,669724
05-Apr-2021,2549162,19,83841,4873,16164,8092801,669806
06-Apr-2021,2548729,18,83843,4874,15635,8093762,669885
07-Apr-2021,2548311,17,83844,4874,15123,8094692,669962
08-Apr-2021,2547906,17,83845,4874,14628,8095591,670037
09-Apr-2021,2547515,16,83846,4874,14149,8096461,670109
10-Apr-2021,2547136,15,83847,4874,13686,8097303,670178
11-Apr-2021,2546770,15,83847,4874,13238,8098116,670245
12-Apr-2021,2546416,14,83848,4874,12804,8098904,670311
13-Apr-2021,2546074,14,83849,4874,12384,8099665,670373
14-Apr-2021,2545743,13,83850,4874,11979,8100401,670434
15-Apr-2021,2545423,13,83851,4874,11586,8101114,670493
16-Apr-2021,2545113,12,83852,4874,11207,8101803,670550
17-Apr-2021,2544814,12,83852,4874,10839,8102469,670605
18-Apr-2021,2544524,11,83853,4874,10484,8103114,670659
19-Apr-2021,2544244,11,83854,4874,10140,8103737,670710
20-Apr-2021,2543973,11,83854,4874,9808,8104340,670760
21-Apr-2021,2543711,10,83855,4875,9486,8104923,670808
22-Apr-2021,2543458,10,83856,4875,9175,8105487,670855
23-Apr-2021,2543213,9,83856,4875,8874,8106033,670900
24-Apr-2021,2542976,9,83857,4875,8583,8106561,670944
25-Apr-2021,2542747,9,83857,4875,8302,8107071,670986
26-Apr-2021,2542525,8,83858,4875,8030,8107565,671027
27-Apr-2021,2542311,8,83858,4875,7766,8108042,671066
28-Apr-2021,2542104,8,83859,4875,7512,8108504,671104
29-Apr-2021,2541903,8,83859,4875,7265,8108950,671141
30-Apr-2021,2541709,7,83860,4875,7027,8109382,671177
01-May-2021,2541522,7,83860,4875,6796,8109800,671212
02-May-2021,2541341,7,83860,4875,6573,8110204,671245
03-May-2021,2541165,7,83861,4875,6358,8110595,671277
04-May-2021,2540996,6,83861,4875,6149,8110973,671309
05-May-2021,2540832,6,83862,4875,5947,8111339,671339
06-May-2021,2540673,6,83862,4875,5752,8111693,671368
07-May-2021,2540519,6,83862,4875,5563,8112035,671396
08-May-2021,2540371,5,83863,4875,5381,8112365,671424
09-May-2021,2540228,5,83863,4875,5204,8112685,671450
10-May-2021,2540089,5,83863,4875,5033,8112995,671476
11-May-2021,2539955,5,83864,4875,4868,8113294,671501
12-May-2021,2539825,5,83864,4875,4708,8113584,671525
13-May-2021,2539699,5,83864,4875,4554,8113864,671548
14-May-2021,2539578,4,83864,4875,4404,8114134,671570
15-May-2021,2539460,4,83865,4875,4260,8114396,671592
16-May-2021,2539347,4,83865,4875,4120,8114649,671613
17-May-2021,2539237,4,83865,4875,3985,8114894,671633
18-May-2021,2539131,4,83865,4875,3854,8115131,671653
19-May-2021,2539028,4,83866,4875,3727,8115360,671671
20-May-2021,2538929,4,83866,4875,3605,8115582,671690
21-May-2021,2538833,3,83866,4875,3486,8115796,671708
22-May-2021,2538740,3,83866,4875,3372,8116004,671725
23-May-2021,2538650,3,83866,4875,3261,8116204,671741
24-May-2021,2538563,3,83867,4875,3154,8116398,671757
25-May-2021,2538479,3,83867,4876,3051,8116586,671773
26-May-2021,2538398,3,83867,4876,2950,8116767,671788
27-May-2021,2538319,3,83867,4876,2853,8116943,671802
28-May-2021,2538243,3,83867,4876,2760,8117112,671816
29-May-2021,2538169,3,83867,4876,2669,8117276,671830
30-May-2021,2538098,2,83868,4876,2581,8117435,671843
31-May-2021,2538030,2,83868,4876,2497,8117589,671856
01-Jun-2021,2537963,2,83868,4876,2415,8117737,671868
02-Jun-2021,2537899,2,83868,4876,2335,8117881,671880
03-Jun-2021,2537837,2,83868,4876,2259,8118019,671891
04-Jun-2021,2537776,2,83868,4876,2184,8118154,671902
05-Jun-2021,2537718,2,83868,4876,2113,8118284,671913
06-Jun-2021,2537662,2,83869,4876,2043,8118409,671924
07-Jun-2021,2537607,2,83869,4876,1976,8118531,671934
08-Jun-2021,2537555,2,83869,4876,1911,8118648,671943
09-Jun-2021,2537504,2,83869,4876,1848,8118762,671953
10-Jun-2021,2537455,2,83869,4876,1788,8118872,671962
11-Jun-2021,2537407,2,83869,4876,1729,8118978,671971
12-Jun-2021,2537361,2,83869,4876,1672,8119081,671979
13-Jun-2021,2537316,1,83869,4876,1617,8119180,671987
14-Jun-2021,2537273,1,83869,4876,1564,8119276,671995
15-Jun-2021,2537232,1,83869,4876,1513,8119369,672003
16-Jun-2021,2537191,1,83870,4876,1463,8119459,672010
17-Jun-2021,2537152,1,83870,4876,1415,8119546,672018
18-Jun-2021,2537115,1,83870,4876,1369,8119631,672025
19-Jun-2021,2537078,1,83870,4876,1324,8119712,672031
20-Jun-2021,2537043,1,83870,4876,1280,8119791,672038
21-Jun-2021,2537009,1,83870,4876,1238,8119867,672044
22-Jun-2021,2536976,1,83870,4876,1197,8119940,672050
23-Jun-2021,2536944,1,83870,4876,1158,8120012,672056
24-Jun-2021,2536913,1,83870,4876,1120,8120080,672062
25-Jun-2021,2536883,1,83870,4876,1083,8120147,672067
26-Jun-2021,2536855,1,83870,4876,1048,8120211,672073
27-Jun-2021,2536827,1,83870,4876,1013,8120274,672078
28-Jun-2021,2536800,1,83870,4876,980,8120334,672083
29-Jun-2021,2536774,1,83870,4876,948,8120392,672088
30-Jun-2021,2536748,1,83870,4876,917,8120449,672092
01-Jul-2021,2536724,1,83870,4876,886,8120503,672097
02-Jul-2021,2536700,1,83870,4876,857,8120556,672101
03-Jul-2021,2536678,1,83871,4876,829,8120607,672105
04-Jul-2021,2536655,1,83871,4876,802,8120656,672109
05-Jul-2021,2536634,1,83871,4876,776,8120704,672113
06-Jul-2021,2536613,1,83871,4876,750,8120750,672117
07-Jul-2021,2536594,1,83871,4876,725,8120794,672121
08-Jul-2021,2536574,1,83871,4876,702,8120838,672124
09-Jul-2021,2536556,1,83871,4876,678,8120879,672128
10-Jul-2021,2536537,1,83871,4876,656,8120920,672131
11-Jul-2021,2536520,1,83871,4876,635,8120959,672134
12-Jul-2021,2536503,1,83871,4876,614,8120996,672138
13-Jul-2021,2536487,1,83871,4876,594,8121033,672141
14-Jul-2021,2536471,0,83871,4876,574,8121068,672144
15-Jul-2021,2536456,0,83871,4876,555,8121102,672146
16-Jul-2021,2536441,0,83871,4876,537,8121135,672149
17-Jul-2021,2536427,0,83871,4876,519,8121167,672152
18-Jul-2021,2536413,0,83871,4876,502,8121198,672154
19-Jul-2021,2536399,0,83871,4876,486,8121228,672157
20-Jul-2021,2536386,0,83871,4876,470,8121257,672159
21-Jul-2021,2536374,0,83871,4876,454,8121285,672161
22-Jul-2021,2536362,0,83871,4876,439,8121312,672164
23-Jul-2021,2536350,0,83871,4876,425,8121338,672166
24-Jul-2021,2536339,0,83871,4876,411,8121363,672168
25-Jul-2021,2536328,0,83871,4876,398,8121388,672170
26-Jul-2021,2536317,0,83871,4876,384,8121411,672172
27-Jul-2021,2536307,0,83871,4876,372,8121434,672174
28-Jul-2021,2536297,0,83871,4876,360,8121456,672176
29-Jul-2021,2536288,0,83871,4876,348,8121478,672177
30-Jul-2021,2536278,0,83871,4876,336,8121498,672179
31-Jul-2021,2536269,0,83871,4876,325,8121518,672181
01-Aug-2021,2536261,0,83871,4876,315,8121538,672182
02-Aug-2021,2536252,0,83871,4876,304,8121556,672184
03-Aug-2021,2536244,0,83871,4876,294,8121574,672185
04-Aug-2021,2536236,0,83871,4876,285,8121592,672187
05-Aug-2021,2536229,0,83871,4876,275,8121609,672188
06-Aug-2021,2536221,0,83871,4876,266,8121625,672190
07-Aug-2021,2536214,0,83871,4876,257,8121641,672191
08-Aug-2021,2536208,0,83871,4876,249,8121656,672192
09-Aug-2021,2536201,0,83871,4876,241,8121671,672193
10-Aug-2021,2536195,0,83871,4876,233,8121686,672195
11-Aug-2021,2536188,0,83871,4876,225,8121699,672196
12-Aug-2021,2536182,0,83871,4876,218,8121713,672197
13-Aug-2021,2536177,0,83872,4876,211,8121726,672198
14-Aug-2021,2536171,0,83872,4876,204,8121738,672199
15-Aug-2021,2536165,0,83872,4876,197,8121750,672200
16-Aug-2021,2536160,0,83872,4876,191,8121762,672201
17-Aug-2021,2536155,0,83872,4876,184,8121773,672202
18-Aug-2021,2536150,0,83872,4876,178,8121784,672203
19-Aug-2021,2536146,0,83872,4876,172,8121795,672204
20-Aug-2021,2536141,0,83872,4876,167,8121805,672204
21-Aug-2021,2536136,0,83872,4876,161,8121815,672205
22-Aug-2021,2536132,0,83872,4876,156,8121825,672206
23-Aug-2021,2536128,0,83872,4876,151,8121834,672207
24-Aug-2021,2536124,0,83872,4876,146,8121843,672208
25-Aug-2021,2536120,0,83872,4876,141,8121852,672208
26-Aug-2021,2536116,0,83872,4876,136,8121860,672209
27-Aug-2021,2536113,0,83872,4876,132,8121868,672210
28-Aug-2021,2536109,0,83872,4876,128,8121876,672210
29-Aug-2021,2536106,0,83872,4876,123,8121884,672211
30-Aug-2021,2536103,0,83872,4876,119,8121891,672212
31-Aug-2021,2536099,0,83872,4876,115,8121898,672212
01-Sep-2021,2536096,0,83872,4876,112,8121905,672213
02-Sep-2021,2536093,0,83872,4876,108,8121912,672213
03-Sep-2021,2536090,0,83872,4876,104,8121918,672214
04-Sep-2021,2536088,0,83872,4876,101,8121924,672214
05-Sep-2021,2536085,0,83872,4876,98,8121930,672215
06-Sep-2021,2536082,0,83872,4876,94,8121936,672215
07-Sep-2021,2536080,0,83872,4876,91,8121942,672216
08-Sep-2021,2536077,0,83872,4876,88,8121947,672216
09-Sep-2021,2536075,0,83872,4876,85,8121952,672217
10-Sep-2021,2536073,0,83872,4876,83,8121957,672217
11-Sep-2021,2536071,0,83872,4876,80,8121962,672217
12-Sep-2021,2536068,0,83872,4876,77,8121967,672218
13-Sep-2021,2536066,0,83872,4876,75,8121972,672218
14-Sep-2021,2536064,0,83872,4876,72,8121976,672219
15-Sep-2021,2536063,0,83872,4876,70,8121980,672219
16-Sep-2021,2536061,0,83872,4876,68,8121985,672219
17-Sep-2021,2536059,0,83872,4876,65,8121989,672220
18-Sep-2021,2536057,0,83872,4876,63,8121992,672220
19-Sep-2021,2536055,0,83872,4876,61,8121996,672220
20-Sep-2021,2536054,0,83872,4876,59,8122000,672221
21-Sep-2021,2536052,0,83872,4876,57,8122003,672221
22-Sep-2021,2536051,0,83872,4876,55,8122007,672221
23-Sep-2021,2536049,0,83872,4876,54,8122010,672221
24-Sep-2021,2536048,0,83872,4876,52,8122013,672222
25-Sep-2021,2536046,0,83872,4876,50,8122016,672222
26-Sep-2021,2536045,0,83872,4876,48,8122019,672222
27-Sep-2021,2536044,0,83872,4876,47,8122022,672222
28-Sep-2021,2536043,0,83872,4876,45,8122025,672223
29-Sep-2021,2536041,0,83872,4876,44,8122028,672223
30-Sep-2021,2536040,0,83872,4876,42,8122030,672223
01-Oct-2021,2536039,0,83872,4876,41,8122033,672223
02-Oct-2021,2536038,0,83872,4876,40,8122035,672223
03-Oct-2021,2536037,0,83872,4876,38,8122038,672224
04-Oct-2021,2536036,0,83872,4876,37,8122040,672224
05-Oct-2021,2536035,0,83872,4876,36,8122042,672224
06-Oct-2021,2536034,0,83872,4876,35,8122044,672224
07-Oct-2021,2536033,0,83872,4876,34,8122046,672224
08-Oct-2021,2536032,0,83872,4876,32,8122048,672225
09-Oct-2021,2536031,0,83872,4876,31,8122050,672225
10-Oct-2021,2536030,0,83872,4876,30,8122052,672225
11-Oct-2021,2536030,0,83872,4876,29,8122054,672225
12-Oct-2021,2536029,0,83872,4876,28,8122056,672225
13-Oct-2021,2536028,0,83872,4876,27,8122057,672225
14-Oct-2021,2536027,0,83872,4876,27,8122059,672225
15-Oct-2021,2536027,0,83872,4876,26,8122060,672226
16-Oct-2021,2536026,0,83872,4876,25,8122062,672226
17-Oct-2021,2536025,0,83872,4876,24,8122063,672226
18-Oct-2021,2536025,0,83872,4876,23,8122065,672226
19-Oct-2021,2536024,0,83872,4876,22,8122066,672226
20-Oct-2021,2536023,0,83872,4876,22,8122068,672226
21-Oct-2021,2536023,0,83872,4876,21,8122069,672226
22-Oct-2021,2536022,0,83872,4876,20,8122070,672226
23-Oct-2021,2536022,0,83872,4876,20,8122071,672226
24-Oct-2021,2536021,0,83872,4876,19,8122073,672227
25-Oct-2021,2536021,0,83872,4876,18,8122074,672227
26-Oct-2021,2536020,0,83872,4876,18,8122075,672227
27-Oct-2021,2536020,0,83872,4876,17,8122076,672227
28-Oct-2021,2536019,0,83872,4876,17,8122077,672227
29-Oct-2021,2536019,0,83872,4876,16,8122078,672227
30-Oct-2021,2536018,0,83872,4876,16,8122079,672227
31-Oct-2021,2536018,0,83872,4876,15,8122080,672227
01-Nov-2021,2536018,0,83872,4876,15,8122081,672227
02-Nov-2021,2536017,0,83872,4876,14,8122081,672227
03-Nov-2021,2536017,0,83872,4876,14,8122082,672227
04-Nov-2021,2536017,0,83872,4876,13,8122083,672227
05-Nov-2021,2536016,0,83872,4876,13,8122084,672228
06-Nov-2021,2536016,0,83872,4876,12,8122085,672228
07-Nov-2021,2536015,0,83872,4876,12,8122085,672228
08-Nov-2021,2536015,0,83872,4876,12,8122086,672228
09-Nov-2021,2536015,0,83872,4876,11,8122087,672228
10-Nov-2021,2536015,0,83872,4876,11,8122087,672228
11-Nov-2021,2536014,0,83872,4876,10,8122088,672228
12-Nov-2021,2536014,0,83872,4876,10,8122089,672228
13-Nov-2021,2536014,0,83872,4876,10,8122089,672228
14-Nov-2021,2536013,0,83872,4876,9,8122090,672228
15-Nov-2021,2536013,0,83872,4876,9,8122090,672228
16-Nov-2021,2536013,0,83872,4876,9,8122091,672228
17-Nov-2021,2536013,0,83872,4876,9,8122091,672228
18-Nov-2021,2536013,0,83872,4876,8,8122092,672228
19-Nov-2021,2536012,0,83872,4876,8,8122092,672228
20-Nov-2021,2536012,0,83872,4876,8,8122093,672228
21-Nov-2021,2536012,0,83872,4876,7,8122093,672228
22-Nov-2021,2536012,0,83872,4876,7,8122094,672228
23-Nov-2021,2536012,0,83872,4876,7,8122094,672228
24-Nov-2021,2536011,0,83872,4876,7,8122095,672228
25-Nov-2021,2536011,0,83872,4876,7,8122095,672228
26-Nov-2021,2536011,0,83872,4876,6,8122095,672228
27-Nov-2021,2536011,0,83872,4876,6,8122096,672229
28-Nov-2021,2536011,0,83872,4876,6,8122096,672229
29-Nov-2021,2536010,0,83872,4876,6,8122097,672229
30-Nov-2021,2536010,0,83872,4876,6,8122097,672229
01-Dec-2021,2536010,0,83872,4876,5,8122097,672229
02-Dec-2021,2536010,0,83872,4876,5,8122098,672229
03-Dec-2021,2536010,0,83872,4876,5,8122098,672229
04-Dec-2021,2536010,0,83872,4876,5,8122098,672229
05-Dec-2021,2536010,0,83872,4876,5,8122098,672229
06-Dec-2021,2536010,0,83872,4876,5,8122099,672229
07-Dec-2021,2536009,0,83872,4876,4,8122099,672229
08-Dec-2021,2536009,0,83872,4876,4,8122099,672229
09-Dec-2021,2536009,0,83872,4876,4,8122100,672229
