datetime,S,Q,R,D,Q_s,R_s,D_s
08-Jan-2021,1652754,3,2941440,2204549,0,2269266,1702474
09-Jan-2021,1652754,3,2941441,2204549,0,2269266,1702474
10-Jan-2021,1652754,2,2941441,2204549,0,2269266,1702474
11-Jan-2021,1652754,2,2941441,2204549,0,2269266,1702474
12-Jan-2021,1652754,2,2941441,2204550,0,2269266,1702474
13-Jan-2021,1652754,2,2941441,2204550,0,2269266,1702474
14-Jan-2021,1652754,2,2941441,2204550,0,2269266,1702474
15-Jan-2021,1652754,2,2941441,2204550,0,2269266,1702474
16-Jan-2021,1652754,1,2941441,2204550,0,2269266,1702474
17-Jan-2021,1652754,1,2941442,2204550,0,2269266,1702474
18-Jan-2021,1652754,1,2941442,2204550,0,2269266,1702474
19-Jan-2021,1652754,1,2941442,2204550,0,2269266,1702474
20-Jan-2021,1652754,1,2941442,2204550,0,2269266,1702474
21-Jan-2021,1652754,1,2941442,2204550,0,2269266,1702474
22-Jan-2021,1652754,1,2941442,2204550,0,2269266,1702474
23-Jan-2021,1652754,1,2941442,2204550,0,2269266,1702474
24-Jan-2021,1652754,1,2941442,2204550,0,2269266,1702474
25-Jan-2021,1652754,1,2941442,2204550,0,2269266,1702474
26-Jan-2021,1652754,1,2941442,2204550,0,2269266,1702474
27-Jan-2021,1652754,1,2941442,2204550,0,2269266,1702474
28-Jan-2021,1652754,1,2941442,2204550,0,2269266,1702474
29-Jan-2021,1652754,0,2941442,2204550,0,2269266,1702474
30-Jan-2021,1652754,0,2941442,2204550,0,2269266,1702474
31-Jan-2021,1652754,0,2941442,2204550,0,2269266,1702474
01-Feb-2021,1652754,0,2941442,2204550,0,2269266,1702474
02-Feb-2021,1652754,0,2941442,2204550,0,2269266,1702474
03-Feb-2021,1652754,0,2941442,2204550,0,2269266,1702474
04-Feb-2021,1652754,0,2941442,2204551,0,2269266,1702474
05-Feb-2021,1652754,0,2941442,2204551,0,2269266,1702474
06-Feb-2021,1652754,0,2941442,2204551,0,2269266,1702474
07-Feb-2021,1652754,0,2941442,2204551,0,2269266,1702474
08-Feb-2021,1652754,0,2941442,2204551,0,2269266,1702474
09-Feb-2021,1652754,0,2941442,2204551,0,2269266,1702474
10-Feb-2021,1652754,0,2941442,2204551,0,2269266,1702474
11-Feb-2021,1652754,0,2941442,2204551,0,2269266,1702474
12-Feb-2021,1652754,0,2941442,2204551,0,2269266,1702474
13-Feb-2021,1652754,0,2941442,2204551,0,2269266,1702474
14-Feb-2021,1652753,0,2941442,2204551,0,2269266,1702474
15-Feb-2021,1652753,0,2941442,2204551,0,2269266,1702474
16-Feb-2021,1652753,0,2941442,2204551,0,2269266,1702474
17-Feb-2021,1652753,0,2941442,2204551,0,2269266,1702474
18-Feb-2021,1652753,0,2941443,2204551,0,2269266,1702474
19-Feb-2021,1652753,0,2941443,2204551,0,2269266,1702474
20-Feb-2021,1652753,0,2941443,2204551,0,2269266,1702474
21-Feb-2021,1652753,0,2941443,2204551,0,2269266,1702474
22-Feb-2021,1652753,0,2941443,2204551,0,2269266,1702474
23-Feb-2021,1652753,0,2941443,2204551,0,2269266,1702474
24-Feb-2021,1652753,0,2941443,2204551,0,2269266,1702474
25-Feb-2021,1652753,0,2941443,2204551,0,2269266,1702474
26-Feb-2021,1652753,0,2941443,2204551,0,2269266,1702474
27-Feb-2021,1652753,0,2941443,2204551,0,2269266,1702474
28-Feb-2021,1652753,0,2941443,2204551,0,2269266,1702474
01-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
02-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
03-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
04-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
05-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
06-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
07-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
08-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
09-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
10-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
11-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
12-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
13-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
14-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
15-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
16-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
17-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
18-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
19-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
20-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
21-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
22-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
23-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
24-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
25-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
26-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
27-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
28-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
29-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
30-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
31-Mar-2021,1652753,0,2941443,2204551,0,2269266,1702474
01-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
02-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
03-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
04-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
05-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
06-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
07-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
08-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
09-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
10-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
11-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
12-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
13-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
14-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
15-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
16-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
17-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
18-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
19-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
20-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
21-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
22-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
23-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
24-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
25-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
26-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
27-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
28-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
29-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
30-Apr-2021,1652753,0,2941443,2204551,0,2269266,1702474
01-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
02-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
03-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
04-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
05-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
06-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
07-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
08-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
09-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
10-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
11-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
12-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
13-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
14-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
15-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
16-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
17-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
18-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
19-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
20-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
21-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
22-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
23-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
24-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
25-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
26-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
27-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
28-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
29-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
30-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
31-May-2021,1652753,0,2941443,2204551,0,2269266,1702474
01-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
02-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
03-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
04-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
05-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
06-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
07-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
08-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
09-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
10-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
11-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
12-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
13-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
14-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
15-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
16-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
17-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
18-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
19-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
20-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
21-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
22-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
23-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
24-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
25-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
26-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
27-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
28-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
29-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
30-Jun-2021,1652753,0,2941443,2204551,0,2269266,1702474
01-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
02-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
03-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
04-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
05-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
06-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
07-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
08-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
09-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
10-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
11-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
12-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
13-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
14-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
15-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
16-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
17-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
18-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
19-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
20-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
21-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
22-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
23-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
24-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
25-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
26-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
27-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
28-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
29-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
30-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
